,,,,,,,,
,,,,Red Nacional de Acelerografos de Colombia,,,,
,,,,,,,,
Parametros de Consulta,,,,,,,,
Fecha Incial,01/06/1993,Municipio,04/01/2018,,,,,
Latitud Minima,-5,Latitud Maxima,14,,,,,
Longitud Minima,-90,Longitud Maxima,-66,,,,,
Magnitud Minima,0,Magnitud Maxima,9,,,,,
Profundidad Minima,0,Profundidad Maxima,700,,,,,
Total Registros,1834,,,,,,,
,,,,,,,,
Sismicidad Registrada,,,,,,,,
Fecha,Hora_UTC,Departamento,Municipio,Latitud(Grados),Longitud(Grados),Profunidad(Km),Magnitud(Ml),Magnitud(Mw)
2004/12/10,02:54:26,NARINO,TANGUA,1.079,-77.408,0,3,
2004/12/15,15:18:57,SANTANDER,CIMITARRA,6.322,-74.047,83.2,4.2,
2004/12/25,09:08:35,LA GUAJIRA,BARRANCAS,10.714,-72.235,32.4,5.3,
2004/12/26,04:44:05,HUILA,GIGANTE,2.409,-75.469,4,3,
2005/01/01,08:13:44,QUINDIO,SALENTO,4.694,-75.578,4,2,
2005/01/01,12:44:20,CHOCO,BAGADO,5.258,-76.311,0,3.6,
2005/01/10,17:34:31,SANTANDER,LOS SANTOS,6.828,-73.162,148.4,4.7,
2005/01/19,22:16:40,VALLE DEL CAUCA,ANSERMANUEVO,4.77,-75.998,13.1,2.8,
2005/01/21,14:54:52,CHOCO,SIPI,4.431,-76.617,0,2.7,
2005/01/27,09:17:41,SANTANDER,LOS SANTOS,6.792,-73.103,154,4.6,
2005/02/03,19:50:11,SANTANDER,LOS SANTOS,6.841,-73.062,156.8,4.8,
2005/02/06,05:05:21,VALLE DEL CAUCA,CALIMA,3.971,-76.603,78,3.7,
2005/02/08,08:52:56,HUILA,GUADALUPE,2.006,-75.732,2.1,2.8,
2005/02/18,07:46:19,VALLE DEL CAUCA,EL CAIRO,4.68,-76.432,117.9,3.4,
2005/02/18,12:56:06,CHOCO,SAN JOSE DEL PALMAR,5.113,-76.344,91.9,3.9,
2005/02/18,13:52:15,CUNDINAMARCA,LENGUAZAQUE,5.277,-73.716,152.4,4.2,
2005/02/24,06:34:42,CHOCO,SAN JOSE DEL PALMAR,4.9,-76.212,22,1.8,
2005/02/25,06:41:24,SANTANDER,LOS SANTOS,6.842,-73.043,162.1,5.8,
2005/03/01,00:27:48,SANTANDER,SANTA HELENA DEL OPON,6.324,-73.749,2.3,3.2,
2005/03/08,15:59:43,VALLE DEL CAUCA,TORO,4.572,-76.084,5,5.2,
2005/03/11,08:01:47,VALLE DEL CAUCA,LA VICTORIA,4.581,-76.024,36,2.4,
2005/03/26,08:56:21,SANTANDER,LOS SANTOS,6.827,-73.042,158.1,4.2,
2005/03/29,13:42:14,VALLE DEL CAUCA,EL CAIRO,4.701,-76.244,5.1,2.3,
2005/04/12,07:27:54,SANTANDER,CEPITA,6.811,-73.017,156.5,4.1,
2005/04/21,03:39:24,CHOCO,TADO,5.194,-76.393,89.6,5.3,
2005/04/26,11:25:47,SANTANDER,LOS SANTOS,6.829,-73.155,148.5,4.9,
2005/05/08,04:24:40,SANTANDER,ZAPATOCA,6.846,-73.198,154.9,5.2,
2005/05/09,20:21:20,NARINO,GUALMATAN,.969,-77.602,3.9,3.9,
2005/05/18,21:37:27,CAUCA,SANTA ROSA,1.744,-76.399,1.6,4.7,
2005/05/19,09:50:08,VALLE DEL CAUCA,DAGUA,3.496,-76.874,42,2.9,
2005/05/21,16:43:13,TOLIMA,IBAGUE,4.382,-75.302,1.1,3.2,
2005/05/21,08:37:20,QUINDIO,FILANDIA,4.64,-75.702,148,3.9,
2005/05/26,19:18:33,CHOCO,EL CARMEN,6.067,-76.262,12.2,2.9,
2005/05/26,09:06:03,TOLIMA,VENADILLO,4.681,-74.863,22.2,2.9,
2005/05/30,22:32:11,SANTANDER,LOS SANTOS,6.827,-73.119,153.8,4.2,
2005/06/06,00:52:08,VALLE DEL CAUCA,CALIMA,4.047,-76.441,144.3,4.2,
2005/06/11,01:56:01,CHOCO,BAGADO,5.317,-76.257,103.3,3.8,
2005/06/13,19:33:24,CHOCO,TADO,5.298,-76.633,50,3.3,
2005/06/15,05:27:10,SANTANDER,LOS SANTOS,6.822,-73.089,155.9,4.4,
2005/06/22,14:25:23,QUINDIO,CORDOBA,4.43,-75.691,.6,2.9,
2005/06/22,08:07:54,QUINDIO,CORDOBA,4.43,-75.707,1.7,4.1,
2005/06/28,18:37:34,CHOCO,NOVITA,4.773,-76.778,32,3.2,
2005/07/08,01:45:46,SANTANDER,LOS SANTOS,6.827,-73.141,147.2,4.2,
2005/07/13,20:06:18,HUILA,RIVERA,2.665,-75.114,3.5,3.8,
2005/07/24,11:32:38,RISARALDA,MARSELLA,4.895,-75.776,4.3,3,
2005/07/24,11:29:45,RISARALDA,MARSELLA,4.911,-75.787,4,2.6,
2005/07/24,11:22:40,RISARALDA,LA VIRGINIA,4.896,-75.831,4,3,
2005/07/26,18:43:15,NORTE DE SANTANDER,OCANA,8.118,-73.357,142,4,
2005/07/30,00:35:20,NARINO,NARINO,1.288,-77.341,4.3,2.9,
2005/08/21,05:02:56,NARINO,NARINO,1.22,-77.365,1.7,3.3,
2005/08/21,02:43:54,NARINO,NARINO,1.22,-77.364,1.2,3.2,
2005/08/24,19:49:26,ANTIOQUIA,MURINDO,6.803,-76.716,0,2.3,
2005/08/27,18:42:16,NARINO,NARINO,1.232,-77.362,2,3.5,
2005/09/11,18:17:58,HUILA,GIGANTE,2.345,-75.566,4,3.3,
2005/09/20,04:42:24,HUILA,PITALITO,1.844,-76.116,2.2,3.3,
2005/09/20,09:38:27,CUNDINAMARCA,GUAYABETAL,4.186,-73.759,0,2.8,
2005/10/02,13:53:49,CUNDINAMARCA,CAPARRAPI,5.298,-74.573,15.1,3,
2005/10/02,22:07:22,CHOCO,SIPI,4.542,-76.713,112,5.2,
2005/10/12,16:21:19,TOLIMA,RIOBLANCO,3.763,-75.837,0,3.3,
2005/10/21,22:45:29,SANTANDER,LOS SANTOS,6.844,-73.167,151.6,4.4,
2005/10/23,19:29:10,CESAR,BECERRIL,9.791,-73.42,102.8,4.9,
2005/10/25,09:43:23,VALLE DEL CAUCA,TORO,4.604,-76.107,104,3.5,
2005/10/25,04:24:30,TOLIMA,CHAPARRAL,3.754,-75.586,4,3,
2005/10/29,11:02:57,MAGDALENA,SANTA MARTA,11.472,-74.092,4,4.5,
2005/11/23,17:50:50,SANTANDER,LOS SANTOS,6.86,-73.042,156,4.9,
2005/11/24,00:25:06,TOLIMA,CAJAMARCA,4.357,-75.351,4,3.4,
2005/11/24,04:49:55,CALDAS,VITERBO,5.044,-75.874,5.8,2.5,
2005/11/26,12:13:58,ANTIOQUIA,BETANIA,5.718,-76.154,4,2.4,
2005/11/30,16:28:03,NARINO,LEIVA,2.059,-77.365,4,3.2,
2005/12/03,08:47:17,ANTIOQUIA,BETANIA,5.733,-76.144,34,2.6,
2005/12/12,07:47:22,HUILA,GIGANTE,2.344,-75.537,0,3.3,
2005/12/17,09:58:04,CUNDINAMARCA,PULI,4.709,-74.695,20,3.5,
2005/12/22,11:17:54,VALLE DEL CAUCA,ARGELIA,4.698,-76.164,96.6,3.9,
2005/12/26,23:37:29,RISARALDA,PUEBLO RICO,5.218,-76.01,114.3,4.6,
2005/12/30,21:08:09,RISARALDA,APIA,5.122,-75.947,123.7,3.7,
2006/01/01,09:43:15,LA GUAJIRA,URIBIA,11.913,-71.38,36.7,5.9,
2006/01/02,05:24:15,HUILA,GIGANTE,2.431,-75.597,0,3.3,
2006/01/02,00:01:39,CUNDINAMARCA,PAIME,5.45,-74.159,48,3.5,
2006/01/03,22:15:06,LA GUAJIRA,EL MOLINO,10.078,-71.707,34.2,5.1,
2006/01/06,19:04:23,SANTANDER,LOS SANTOS,6.828,-73.106,154,4.9,
2006/01/10,03:14:43,SANTANDER,LOS SANTOS,6.801,-73.097,150.7,5.6,
2006/01/11,18:57:26,QUINDIO,CALARCA,4.46,-75.62,15.65,1.8,
2006/01/16,19:10:07,CUNDINAMARCA,GUAYABETAL,4.189,-73.786,2,3,
2006/01/19,13:55:01,QUINDIO,CORDOBA,4.45,-75.65,8.28,2,
2006/01/21,21:10:41,META,LEJANIAS,3.681,-74.103,0,4.5,
2006/01/23,20:50:44,CHOCO,JURADO,6.922,-77.897,.1,5.9,
2006/01/24,02:15:42,CHOCO,JURADO,7.024,-77.961,19.1,5.5,
2006/01/28,23:36:06,RISARALDA,GUATICA,5.28,-75.8,22,2.2,
2006/01/29,17:49:16,CHOCO,JURADO,6.907,-77.793,40.3,5,
2006/01/29,01:52:19,CUNDINAMARCA,PULI,4.736,-74.689,8,3,
2006/02/10,21:02:19,QUINDIO,CORDOBA,4.44,-75.64,13.39,1.9,
2006/02/11,14:03:12,QUINDIO,PIJAO,4.37,-75.72,11.75,1.9,
2006/02/13,17:36:15,HUILA,SAN AGUSTIN,1.872,-76.242,4.1,3.4,
2006/02/13,08:25:21,VALLE DEL CAUCA,LA UNION,4.554,-76.132,0,2.2,
2006/02/24,01:24:12,HUILA,TELLO,2.868,-74.871,.1,4,
2006/02/26,15:09:54,NARINO,CONSACA,1.195,-77.499,10.6,3.7,
2006/02/26,15:12:54,NARINO,CONSACA,1.21,-77.39,.1,2.5,
2006/02/27,01:50:05,VALLE DEL CAUCA,EL DOVIO,4.439,-76.35,133.5,3.5,
2006/03/08,05:29:30,VALLE DEL CAUCA,EL CAIRO,4.848,-76.235,120.1,3.2,
2006/03/09,15:59:32,CAUCA,SAN SEBASTIAN,1.615,-76.758,3.8,3.9,
2006/03/11,15:40:28,ANTIOQUIA,MURINDO,6.895,-76.613,0,4.7,
2006/03/12,09:17:16,NARINO,LA CRUZ,1.6,-76.77,3.9,4,
2006/03/15,16:27:38,SANTANDER,LOS SANTOS,6.816,-73.146,148,4.6,
2006/03/24,20:17:19,QUINDIO,CALARCA,4.48,-75.67,10.87,1.8,
2006/04/01,19:13:48,META,SAN JUANITO,4.43,-73.589,2,3.5,
2006/04/02,00:43:17,QUINDIO,CALARCA,4.564,-75.617,4,2.5,
2006/04/03,03:46:52,CHOCO,SAN JOSE DEL PALMAR,5.005,-76.383,100.3,3.4,
2006/04/10,04:06:09,ARAUCA,ARAUQUITA,7.474,-71.624,16.6,5,
2006/04/14,03:16:09,NARINO,CUASPUD,.881,-77.722,16.8,3,
2006/04/17,16:23:29,CHOCO,SAN JOSE DEL PALMAR,4.899,-76.197,114,3.9,
2006/04/18,03:10:07,CESAR,PAILITAS,8.809,-73.356,112.2,4.4,
2006/04/21,22:30:45,TOLIMA,VALLE DE SAN JUAN,4.248,-75.127,4.5,3.4,
2006/04/23,01:05:22,TOLIMA,SAN ANTONIO,3.988,-75.488,4,3.5,
2006/04/27,09:49:56,TOLIMA,CAJAMARCA,4.516,-75.414,1.1,2.5,
2006/04/29,19:19:15,SANTANDER,LOS SANTOS,6.822,-73.145,150.5,5.2,
2006/04/30,11:41:52,VALLE DEL CAUCA,CALIMA,4.063,-76.652,59.5,4.4,
2006/05/03,15:19:22,TOLIMA,NATAGAIMA,3.534,-75.192,8,2.8,
2006/05/08,15:07:39,SANTANDER,LOS SANTOS,6.809,-73.121,154.5,5.5,
2006/05/10,09:31:50,META,URIBE,3.297,-74.332,5.3,4.3,
2006/05/21,19:47:38,HUILA,RIVERA,2.672,-75.03,3.5,3.5,
2006/05/23,05:16:12,VALLE DEL CAUCA,VERSALLES,4.592,-76.179,4,2.4,
2006/05/26,19:58:19,QUINDIO,ARMENIA,4.52,-75.67,13.32,1.5,
2006/05/28,15:47:12,VALLE DEL CAUCA,EL DOVIO,4.419,-76.392,135.1,3.8,
2006/05/30,11:14:36,QUINDIO,CORDOBA,4.41,-75.69,11.43,1.8,
2006/06/02,01:48:57,CALDAS,VOLCAN CERRO MACHIN,4.356,-75.256,4,2.5,
2006/06/18,04:58:57,BOYACA,CHIVOR,4.765,-73.374,.5,4.7,
2006/06/25,11:12:57,VALLE DEL CAUCA,BUENAVENTURA,3.72,-77.102,46.8,4,
2006/07/06,07:34:25,SANTANDER,LOS SANTOS,6.836,-73.105,151.3,4.7,
2006/07/11,01:38:07,TOLIMA,HONDA,5.086,-74.786,15.7,2.7,
2006/07/12,14:07:39,VALLE DEL CAUCA,LA UNION,4.489,-76.115,103.8,3.7,
2006/07/17,10:34:44,SANTANDER,LEBRIJA,7.159,-73.401,116.6,3.8,
2006/07/19,03:53:11,HUILA,COLOMBIA,3.39,-74.651,4,4.2,
2006/07/22,19:31:34,VALLE DEL CAUCA,EL CAIRO,4.818,-76.222,100.4,3.1,
2006/07/28,07:18:47,PUTUMAYO,ORITO,.728,-77.015,17.8,4.2,
2006/07/29,04:49:35,QUINDIO,CORDOBA,4.42,-75.62,9.88,1.9,
2006/08/05,01:44:39,QUINDIO,CALARCA,4.505,-75.656,2.8,2,
2006/08/10,10:51:29,QUINDIO,ARMENIA,4.47,-75.69,13.3,2.3,
2006/08/10,09:44:14,TOLIMA,CAJAMARCA,4.359,-75.39,4.1,2.8,
2006/08/15,21:10:48,SANTANDER,CEPITA,6.807,-72.987,161,4.4,
2006/08/20,17:37:20,SANTANDER,LOS SANTOS,6.799,-73.085,158.2,5.1,
2006/08/23,06:53:12,QUINDIO,ARMENIA,4.485,-75.701,4.1,2.1,
2006/08/31,22:50:47,NORTE DE SANTANDER,CUCUTA,8.025,-72.41,31.8,4.3,
2006/09/06,19:30:01,CASANARE,CHAMEZA,5.193,-72.966,0,4.3,
2006/09/18,06:33:52,TOLIMA,ALPUJARRA,3.379,-74.947,2.2,3.5,
2006/09/18,16:03:13,TOLIMA,ALPUJARRA,3.281,-74.985,2.1,3.6,
2006/09/30,05:37:15,SANTANDER,LOS SANTOS,6.802,-73.15,153.1,4.8,
2006/10/08,04:00:31,SANTANDER,CEPITA,6.807,-72.946,161.4,4.6,
2006/10/16,10:11:08,NARINO,RICAURTE,1.285,-77.905,128,4.8,
2006/10/27,12:47:57,QUINDIO,PIJAO,4.338,-75.614,1.2,4,
2006/10/27,19:40:37,QUINDIO,CORDOBA,4.41,-75.71,7.62,2.7,
2006/11/15,00:40:49,QUINDIO,CALARCA,4.549,-75.581,0,2.3,
2006/11/21,10:30:00,SANTANDER,ZAPATOCA,6.823,-73.191,151.1,4.6,
2006/11/24,00:44:32,VALLE DEL CAUCA,ARGELIA,4.723,-76.121,98.7,3.4,
2006/11/25,13:50:04,NARINO,RICAURTE,1.384,-77.848,4,4.8,
2006/11/25,14:07:54,NARINO,RICAURTE,1.367,-77.84,3.6,3.6,
2006/11/25,15:52:02,NARINO,RICAURTE,1.337,-77.847,0,3.2,
2006/11/25,13:58:31,NARINO,RICAURTE,1.375,-77.845,8.1,3.7,
2006/11/26,19:55:04,SANTANDER,LOS SANTOS,6.801,-73.085,154.4,4.7,
2006/12/01,15:57:34,SANTANDER,LOS SANTOS,6.817,-73.122,152.3,5.4,
2006/12/03,17:32:08,VALLE DEL CAUCA,BOLIVAR,4.287,-76.249,2,3.4,
2006/12/13,21:46:45,TOLIMA,CAJAMARCA,4.527,-75.396,0,2.9,
2006/12/20,02:09:21,CUNDINAMARCA,SAN JUAN DE RIOSECO,4.832,-74.647,21.7,3.9,
2006/12/24,03:15:43,NARINO,SANTA CRUZ,1.32,-77.806,0,3,
2006/12/28,21:10:18,TOLIMA,ROVIRA,4.121,-75.368,4,2.8,
2007/01/03,21:53:27,VALLE DEL CAUCA,EL DOVIO,4.511,-76.249,101.2,3,
2007/01/06,17:40:06,HUILA,ACEVEDO,1.842,-75.948,0,4.4,
2007/01/08,19:57:57,TOLIMA,IBAGUE,4.45,-75.302,0,2.6,
2007/01/10,20:48:17,TOLIMA,ROVIRA,4.162,-75.373,4,2.9,
2007/01/11,00:14:29,QUINDIO,CALARCA,4.517,-75.647,3.2,2.7,
2007/01/16,03:44:06,SANTANDER,LOS SANTOS,6.818,-73.091,158.8,4.4,
2007/01/17,01:11:00,QUINDIO,CORDOBA,4.45,-75.68,18.7,2.3,
2007/01/19,03:16:28,QUINDIO,SALENTO,4.644,-75.398,0,3.8,
2007/01/26,22:52:01,VALLE DEL CAUCA,SEVILLA,4.407,-75.947,3.9,2.9,
2007/01/31,16:41:02,VALLE DEL CAUCA,EL CAIRO,4.678,-76.283,155.8,3.5,
2007/02/04,17:08:07,CHOCO,TADO,5.156,-76.354,107.5,4.3,
2007/02/13,04:22:49,NORTE DE SANTANDER,SARDINATA,8.313,-72.543,3.1,3.2,
2013/02/27,06:03:06,CHOCO,SAN JOSE DEL PALMAR,5.14,-76.14,98,3.1,
2007/03/02,07:18:27,NARINO,LA FLORIDA,1.321,-77.402,.9,2.3,
2007/03/06,13:05:08,CAUCA,PURACE,2.211,-76.484,4,5,
2007/03/12,09:17:20,TOLIMA,PRADO,3.715,-74.796,38,4.6,
2007/03/16,18:03:19,SANTANDER,CEPITA,6.832,-73.037,157.6,4.3,
2007/03/17,22:43:11,CHOCO,BAJO BAUDO,4.663,-78.594,32,5.4,
2007/03/18,02:11:04,CHOCO,BAJO BAUDO,4.8,-78.611,3.8,5.5,
2007/03/23,16:34:53,SANTANDER,CEPITA,6.797,-72.926,158.6,4.4,
2007/03/24,05:54:37,ARAUCA,SARAVENA,7.278,-71.938,3.4,4.8,
2007/03/25,04:42:25,SANTANDER,LOS SANTOS,6.828,-73.072,159.7,5.2,
2007/04/10,00:33:30,CHOCO,MEDIO SAN JUAN,3.886,-77.527,60.3,3.7,
2007/04/10,22:58:07,VALLE DEL CAUCA,ANSERMANUEVO,4.802,-76.023,32,3.4,
2007/04/11,17:46:01,HUILA,RIVERA,2.637,-75.007,3.7,4,
2007/04/16,07:48:53,CUNDINAMARCA,JERUSALEN,4.582,-74.754,28.3,3,
2007/04/21,08:04:16,TOLIMA,CHAPARRAL,3.812,-75.647,4,3.8,
2007/04/21,14:20:35,ANTIOQUIA,HISPANIA,5.811,-75.923,22,3.3,
2007/04/24,08:53:35,ANTIOQUIA,ANDES,5.716,-75.916,15,5.3,
2007/04/25,19:44:07,QUINDIO,CORDOBA,4.445,-75.628,4.7,2.4,
2007/05/02,06:47:01,ANTIOQUIA,HISPANIA,5.803,-75.904,30.5,2.9,
2007/05/02,01:32:45,SANTANDER,LEBRIJA,7.087,-73.38,26.8,3.5,
2007/05/06,04:47:14,SANTANDER,LOS SANTOS,6.819,-73.053,151.4,6,
2007/05/08,22:03:10,VALLE DEL CAUCA,EL CAIRO,4.689,-76.227,100.2,4,
2007/05/14,10:02:44,ANTIOQUIA,ANDES,5.489,-76.028,0,3.5,
2007/05/15,22:13:55,QUINDIO,CORDOBA,4.427,-75.624,4,3.2,
2007/05/17,00:56:59,VALLE DEL CAUCA,ARGELIA,4.739,-76.062,129.1,3.7,
2007/05/19,07:08:52,TOLIMA,IBAGUE,4.526,-75.309,0,2.6,
2007/05/25,16:37:39,TOLIMA,CAJAMARCA,4.457,-75.511,0,3,
2007/05/25,02:45:06,TOLIMA,CHAPARRAL,3.834,-75.638,2.9,3.3,
2007/05/27,07:55:59,TOLIMA,CHAPARRAL,3.836,-75.655,0,4.8,
2007/05/27,06:49:54,ARAUCA,FORTUL,6.682,-71.92,.5,4.5,
2007/06/20,19:04:08,BOYACA,CUBARA,7.172,-72.222,0,5.7,
2007/06/21,13:34:52,BOYACA,CUBARA,7.173,-72.181,10.6,4.6,
2007/06/27,15:44:57,META,URIBE,3.335,-74.241,2.8,4.4,
2007/07/08,17:43:29,SANTANDER,CEPITA,6.817,-72.997,150.4,4.6,
2007/07/08,18:37:40,CALDAS,VOLCAN NEVADO DEL RUIZ,4.4,-75.08,19.3,3,
2007/07/10,05:25:37,TOLIMA,RONCESVALLES,3.875,-75.642,4,4.3,
2007/07/11,08:38:40,SANTANDER,SAN ANDRES,6.813,-72.895,160,4.1,
2007/07/14,06:14:51,SANTANDER,CEPITA,6.782,-73.023,155.1,4.3,
2007/07/15,19:29:59,TOLIMA,RONCESVALLES,3.88,-75.631,3.7,4.5,
2007/07/16,22:58:23,BOYACA,CUBARA,7.23,-72.09,7.5,5.5,
2007/07/23,05:55:46,SANTANDER,MOGOTES,6.461,-72.936,188,4.8,
2007/07/26,18:55:38,ANTIOQUIA,REMEDIOS,7.075,-74.501,18,4.4,
2007/07/26,06:43:18,CHOCO,BAJO BAUDO,4.931,-77.035,87.7,3.6,
2007/07/29,16:17:41,SANTANDER,CEPITA,6.815,-73.018,154,4.3,
2007/08/03,06:30:00,QUINDIO,CALARCA,4.57,-75.61,15,2,
2007/08/06,17:30:39,NARINO,YACUANQUER,1.19,-77.39,5,3.2,
2007/08/07,22:08:17,VALLE DEL CAUCA,EL CAIRO,4.637,-76.331,122.7,3.9,
2007/08/16,05:54:00,QUINDIO,CALARCA,4.56,-75.64,19.4,1.9,
2007/08/19,03:45:00,QUINDIO,CORDOBA,4.37,-75.63,18.5,1.7,
2007/08/21,22:54:51,SANTANDER,CEPITA,6.766,-72.994,148.5,4.6,
2007/08/23,22:30:00,QUINDIO,LA TEBAIDA,4.49,-75.76,19,2.1,
2007/08/24,17:45:51,VALLE DEL CAUCA,RIOFRIO,4.199,-76.278,140,3.8,
2007/08/26,08:10:13,HUILA,COLOMBIA,3.514,-74.61,5,3.5,
2007/08/29,05:58:21,QUINDIO,CORDOBA,4.426,-75.639,10.6,2.4,
2007/08/29,05:41:00,QUINDIO,CORDOBA,4.44,-75.68,22,2.2,
2007/08/29,15:28:31,QUINDIO,CORDOBA,4.43,-75.67,22,2.2,
2007/08/31,23:05:42,CHOCO,ISTMINA,5.158,-76.564,94.1,4,
2007/09/04,22:15:48,CALDAS,VOLCAN CERRO MACHIN,4.317,-75.298,8,2.6,
2007/09/06,20:31:00,NARINO,NARINO,1.26,-77.36,6,2.9,
2007/09/09,15:26:32,VALLE DEL CAUCA,TRUJILLO,4.265,-76.677,87.7,3.5,
2007/09/09,00:45:11,SANTANDER,CEPITA,6.725,-72.905,131.4,4.7,
2007/09/10,08:25:19,HUILA,ALGECIRAS,2.419,-75.312,4,3.2,
2007/09/10,01:49:10,ZONA GEOGRAFICA ESPECIAL,GORGONA,2.927,-78.212,4,6.2,
2007/09/11,15:16:39,HUILA,GARZON,2.06,-75.611,0,3.1,
2007/09/16,13:16:54,HUILA,PITALITO,1.895,-76.013,3.9,3.8,
2007/09/22,17:23:11,NARINO,CUASPUD,.88,-77.76,4.1,3.3,
2007/09/25,13:59:12,VALLE DEL CAUCA,BOLIVAR,4.31,-76.254,3.9,2.8,
2007/10/03,16:15:13,SANTANDER,LOS SANTOS,6.788,-73.047,155.4,4.3,
2007/10/05,03:59:10,SANTANDER,PUERTO PARRA,6.47,-74.072,32,3.7,
2007/10/05,04:10:43,SANTANDER,LOS SANTOS,6.791,-73.067,152.7,4.4,
2007/10/09,15:54:33,HUILA,ISNOS,2.054,-76.243,.2,4.1,
2007/10/14,01:59:22,CAQUETA,FLORENCIA,1.765,-75.726,36,2.8,
2007/10/22,22:43:04,VALLE DEL CAUCA,DAGUA,3.811,-76.86,63.9,3.6,
2007/11/01,00:21:26,QUINDIO,CIRCASIA,4.603,-75.643,0,2.2,
2007/11/01,00:55:48,QUINDIO,CALARCA,4.538,-75.653,1.7,2.2,
2007/11/03,19:40:54,HUILA,ACEVEDO,1.868,-75.928,10,2.7,
2007/11/12,23:28:00,QUINDIO,QUIMBAYA,4.59,-75.73,20,1.7,
2007/11/17,06:01:41,ANTIOQUIA,TAMESIS,5.627,-75.727,22,3.2,
2007/11/20,05:56:21,SANTANDER,SAN ANDRES,6.828,-72.911,155.4,4.5,
2007/12/04,01:34:39,HUILA,GUADALUPE,1.966,-75.621,0,2.9,
2007/12/06,14:59:11,SANTANDER,CEPITA,6.768,-73.021,151.1,4.2,
2007/12/08,02:01:35,SANTANDER,CEPITA,6.782,-73.001,154.9,4.7,
2007/12/14,08:54:39,SANTANDER,LOS SANTOS,6.814,-73.106,152.9,4.2,
2007/12/19,12:36:07,SANTANDER,CEPITA,6.841,-73.034,155,4.2,
2007/12/21,01:33:11,TOLIMA,FALAN,5.143,-74.954,22,3,
2007/12/29,00:41:05,TOLIMA,CAJAMARCA,4.568,-75.385,0,2.6,
2007/12/29,00:42:55,CALDAS,VOLCAN NEVADO DEL RUIZ,4.579,-75.343,0,2.7,
2007/12/30,14:59:51,SANTANDER,LOS SANTOS,6.806,-73.063,146,4.4,
2008/01/03,09:15:37,VALLE DEL CAUCA,TULUA,4.08,-76.188,161.2,3.7,
2008/01/22,10:36:07,NORTE DE SANTANDER,HACARI,8.311,-72.848,2,3.4,
2008/01/23,00:24:36,VALLE DEL CAUCA,CALIMA,4.084,-76.702,0,3.4,
2008/02/12,01:54:37,VALLE DEL CAUCA,CALIMA,3.983,-76.663,94.1,3.1,
2008/02/14,09:41:27,HUILA,LA ARGENTINA,2.19,-75.9,1.6,2.3,
2008/02/17,21:15:02,SANTANDER,LOS SANTOS,6.81,-73.088,152.6,5.7,
2008/02/21,08:44:25,SANTANDER,LOS SANTOS,6.779,-73.041,154.3,4.2,
2008/02/23,10:34:53,SANTANDER,EL PLAYON,7.451,-73.236,130.1,3.9,
2008/02/24,15:49:10,SANTANDER,LOS SANTOS,6.87,-73.071,164,4.6,
2008/03/04,11:23:04,VALLE DEL CAUCA,BUENAVENTURA,3.611,-77.203,20.6,4.3,
2008/03/06,14:17:12,NARINO,LA LLANADA,1.501,-77.607,4,2.6,
2008/03/10,01:52:03,SANTANDER,LOS SANTOS,6.821,-73.15,158.7,4.4,
2008/03/18,13:20:31,SANTANDER,CHIPATA,6.088,-73.661,122,3.9,
2008/03/18,21:44:31,SANTANDER,CEPITA,6.819,-73.04,151.7,4.1,
2008/03/25,07:38:15,CUNDINAMARCA,GUADUAS,5.049,-74.68,25.9,4.8,
2008/03/27,12:18:24,TOLIMA,HONDA,5.149,-74.685,12,4.2,
2008/03/28,16:35:57,SANTANDER,LOS SANTOS,6.819,-73.098,148.8,5.6,
2008/03/31,23:15:24,QUINDIO,QUIMBAYA,4.63,-75.876,32.1,4.4,
2008/04/13,19:37:30,CUNDINAMARCA,GUADUAS,5.074,-74.676,24.1,2.7,
2008/04/13,02:49:36,CUNDINAMARCA,GUADUAS,5.104,-74.668,28,3.8,
2008/04/15,22:28:53,CHOCO,ISTMINA,5.354,-76.793,44.3,3.8,
2008/05/02,10:13:48,NORTE DE SANTANDER,LOS PATIOS,7.801,-72.494,1.6,2,
2008/05/02,14:33:15,SANTANDER,LOS SANTOS,6.879,-73.158,156.4,4.5,
2008/05/02,01:34:24,NORTE DE SANTANDER,HERRAN,7.561,-72.533,4,3.3,
2008/05/06,02:48:28,SANTANDER,CEPITA,6.808,-73.004,160.4,4.5,
2008/05/07,20:05:07,CESAR,PELAYA,8.6,-73.7,14,3.7,
2008/05/08,09:23:31,CHOCO,SIPI,4.626,-76.479,70.4,3.2,
2008/05/09,19:39:07,SANTANDER,CEPITA,6.805,-72.977,160.6,4.8,
2008/05/10,23:56:52,QUINDIO,LA TEBAIDA,4.48,-75.885,0,2.9,
2008/05/11,14:53:38,SANTANDER,LOS SANTOS,6.834,-73.094,149.8,4.4,
2008/05/16,04:51:53,SANTANDER,LOS SANTOS,6.814,-73.062,146.5,3.9,
2008/05/19,01:15:59,NORTE DE SANTANDER,CUCUTA,7.906,-72.457,0,2.6,
2008/05/20,01:15:09,SANTANDER,PIEDECUESTA,6.886,-73.033,158.5,4.4,
2008/05/24,19:27:01,CUNDINAMARCA,QUETAME,4.391,-73.813,4,3.4,
2008/05/24,19:34:05,CUNDINAMARCA,QUETAME,4.395,-73.82,4,3.6,
2008/05/24,19:20:44,CUNDINAMARCA,QUETAME,4.4,-73.813,.3,5.7,
2008/05/24,21:04:08,META,EL CALVARIO,4.409,-73.762,2.9,3.4,
